0.000000000000000000e+00,1.890918936304284216e+03
1.000000000000000000e+00,1.886113935444655453e+03
2.000000000000000000e+00,1.885395951092882115e+03
3.000000000000000000e+00,1.878460113292600681e+03
4.000000000000000000e+00,1.887896716465148529e+03
5.000000000000000000e+00,1.887889957588256038e+03
6.000000000000000000e+00,1.877046632834284310e+03
7.000000000000000000e+00,1.887632659634892661e+03
8.000000000000000000e+00,1.884750936958455895e+03
9.000000000000000000e+00,1.879051989828220485e+03
1.000000000000000000e+01,1.892308391119073804e+03
1.100000000000000000e+01,1.878087388679223523e+03
1.200000000000000000e+01,1.880962800621364295e+03
1.300000000000000000e+01,1.877129129102906518e+03
1.400000000000000000e+01,1.876807820728459092e+03
1.500000000000000000e+01,1.881510415112376450e+03
1.600000000000000000e+01,1.894332454013324195e+03
1.700000000000000000e+01,1.888020064263177801e+03
1.800000000000000000e+01,1.879231067201591486e+03
1.900000000000000000e+01,1.891560927324375825e+03
2.000000000000000000e+01,1.874796979237066125e+03
2.100000000000000000e+01,1.895140087502577899e+03
2.200000000000000000e+01,1.885760571198421758e+03
2.300000000000000000e+01,1.887103467641183443e+03
2.400000000000000000e+01,1.886679097003361221e+03
2.500000000000000000e+01,1.876889799051994260e+03
2.600000000000000000e+01,1.882996231909844028e+03
2.700000000000000000e+01,1.884393023716992502e+03
2.800000000000000000e+01,1.890767808911933798e+03
2.900000000000000000e+01,1.883942424308462932e+03
3.000000000000000000e+01,1.880064087110277114e+03
3.100000000000000000e+01,1.889974545185158831e+03
3.200000000000000000e+01,1.884516127145978544e+03
3.300000000000000000e+01,1.883977385644507194e+03
3.400000000000000000e+01,1.873802297259388297e+03
3.500000000000000000e+01,1.882877250694561781e+03
3.600000000000000000e+01,1.881402081503147201e+03
3.700000000000000000e+01,1.895606694704747724e+03
3.800000000000000000e+01,1.886751909167063786e+03
3.900000000000000000e+01,1.890057193060345071e+03
4.000000000000000000e+01,1.897926674593857797e+03
4.100000000000000000e+01,1.877605899043157933e+03
4.200000000000000000e+01,1.887322863383968524e+03
4.300000000000000000e+01,1.880245227395060283e+03
4.400000000000000000e+01,1.887114313254152876e+03
4.500000000000000000e+01,1.877216690776995620e+03
4.600000000000000000e+01,1.882887353730495079e+03
4.700000000000000000e+01,1.887535644076338940e+03
4.800000000000000000e+01,1.880661845498269486e+03
4.900000000000000000e+01,1.886561140267656583e+03
5.000000000000000000e+01,1.890803339647403845e+03
5.100000000000000000e+01,1.880628334641701713e+03
5.200000000000000000e+01,1.877144557195047355e+03
5.300000000000000000e+01,1.886684470706298953e+03
5.400000000000000000e+01,1.889402511711483385e+03
5.500000000000000000e+01,1.881330149515028552e+03
5.600000000000000000e+01,1.892622088185804614e+03
5.700000000000000000e+01,1.879689997152915112e+03
5.800000000000000000e+01,1.882220399019683100e+03
5.900000000000000000e+01,1.889467036883310811e+03
6.000000000000000000e+01,1.889868333568808112e+03
6.100000000000000000e+01,1.893189728448700862e+03
6.200000000000000000e+01,1.882587193532075389e+03
6.300000000000000000e+01,1.880193895940026096e+03
6.400000000000000000e+01,1.894567716607563625e+03
6.500000000000000000e+01,1.881185976947494510e+03
6.600000000000000000e+01,1.888186899752867703e+03
6.700000000000000000e+01,1.883206565910051950e+03
6.800000000000000000e+01,1.887340545243525185e+03
6.900000000000000000e+01,1.879729835601340028e+03
7.000000000000000000e+01,1.885082149814600371e+03
7.100000000000000000e+01,1.896863432568178951e+03
7.200000000000000000e+01,1.881676864381506675e+03
7.300000000000000000e+01,1.889823288291310519e+03
7.400000000000000000e+01,1.886501561409834267e+03
7.500000000000000000e+01,1.883564591787343716e+03
7.600000000000000000e+01,1.885371913738136755e+03
7.700000000000000000e+01,1.884509821643582200e+03
7.800000000000000000e+01,1.882441080911357631e+03
7.900000000000000000e+01,1.889216959871331255e+03
8.000000000000000000e+01,1.885951139852957567e+03
8.100000000000000000e+01,1.896099301296410658e+03
8.200000000000000000e+01,1.887907075966911634e+03
8.300000000000000000e+01,1.882382207662448536e+03
8.400000000000000000e+01,1.897759564109635676e+03
8.500000000000000000e+01,1.889137074034841362e+03
8.600000000000000000e+01,1.882807810235436136e+03
8.700000000000000000e+01,1.888940673142440573e+03
8.800000000000000000e+01,1.885535456577828199e+03
8.900000000000000000e+01,1.894117444681663983e+03
9.000000000000000000e+01,1.880035855078140685e+03
9.100000000000000000e+01,1.891462529238092884e+03
9.200000000000000000e+01,1.884819567363069154e+03
9.300000000000000000e+01,1.898649188962420567e+03
9.400000000000000000e+01,1.883282401334034830e+03
9.500000000000000000e+01,1.885245761014393793e+03
9.600000000000000000e+01,1.887332699937819143e+03
9.700000000000000000e+01,1.887632932405707379e+03
9.800000000000000000e+01,1.879985139145660924e+03
9.900000000000000000e+01,1.888569671840851242e+03
