0.000000000000000000e+00,1.890322159413228746e+03
1.000000000000000000e+00,1.886555427924314017e+03
2.000000000000000000e+00,1.886053314811020300e+03
3.000000000000000000e+00,1.882717071635847788e+03
4.000000000000000000e+00,1.893264525738761222e+03
5.000000000000000000e+00,1.883968691393368090e+03
6.000000000000000000e+00,1.882774953645304549e+03
7.000000000000000000e+00,1.878048255727064316e+03
8.000000000000000000e+00,1.893171410727346711e+03
9.000000000000000000e+00,1.886598953604337567e+03
1.000000000000000000e+01,1.890370329551769373e+03
1.100000000000000000e+01,1.879073176377301479e+03
1.200000000000000000e+01,1.884365885996268389e+03
1.300000000000000000e+01,1.878887627799059828e+03
1.400000000000000000e+01,1.891615360293488266e+03
1.500000000000000000e+01,1.889876257978274680e+03
1.600000000000000000e+01,1.877226133817631990e+03
1.700000000000000000e+01,1.881555106227006263e+03
1.800000000000000000e+01,1.885332056279099334e+03
1.900000000000000000e+01,1.892056820387137350e+03
2.000000000000000000e+01,1.882131573742035243e+03
2.100000000000000000e+01,1.893549614096195910e+03
2.200000000000000000e+01,1.884152253937333398e+03
2.300000000000000000e+01,1.887031584447501700e+03
2.400000000000000000e+01,1.880137983574807549e+03
2.500000000000000000e+01,1.881823499517287019e+03
2.600000000000000000e+01,1.880820140301682386e+03
2.700000000000000000e+01,1.888496789581574603e+03
2.800000000000000000e+01,1.881661751800010052e+03
2.900000000000000000e+01,1.881929520768808743e+03
3.000000000000000000e+01,1.880341377531039825e+03
3.100000000000000000e+01,1.890109744515048988e+03
3.200000000000000000e+01,1.892220035695682327e+03
3.300000000000000000e+01,1.888866130551682772e+03
3.400000000000000000e+01,1.883127934942414868e+03
3.500000000000000000e+01,1.884538209563035252e+03
3.600000000000000000e+01,1.888287337764845688e+03
3.700000000000000000e+01,1.881674515180889557e+03
3.800000000000000000e+01,1.886983754475714022e+03
3.900000000000000000e+01,1.883556487996871510e+03
4.000000000000000000e+01,1.878949564716200257e+03
4.100000000000000000e+01,1.887590136868122727e+03
4.200000000000000000e+01,1.887322863383968524e+03
4.300000000000000000e+01,1.893715301419389561e+03
4.400000000000000000e+01,1.880453854890523871e+03
4.500000000000000000e+01,1.882281982725090529e+03
4.600000000000000000e+01,1.885560366312894757e+03
4.700000000000000000e+01,1.886431200474839670e+03
4.800000000000000000e+01,1.884663360249763628e+03
4.900000000000000000e+01,1.885418495963976284e+03
5.000000000000000000e+01,1.878260800959117660e+03
5.100000000000000000e+01,1.896682477138944250e+03
5.200000000000000000e+01,1.879288736193323984e+03
5.300000000000000000e+01,1.883324411212690165e+03
5.400000000000000000e+01,1.883472269982882835e+03
5.500000000000000000e+01,1.889317228694151254e+03
5.600000000000000000e+01,1.886434474219613548e+03
5.700000000000000000e+01,1.887909822272044266e+03
5.800000000000000000e+01,1.885563304698250249e+03
5.900000000000000000e+01,1.877979473806388341e+03
6.000000000000000000e+01,1.881799871505650117e+03
6.100000000000000000e+01,1.891388180290458195e+03
6.200000000000000000e+01,1.884396653899053263e+03
6.300000000000000000e+01,1.885978745352298574e+03
6.400000000000000000e+01,1.889207504045298720e+03
6.500000000000000000e+01,1.890169102319978492e+03
6.600000000000000000e+01,1.887060159923919400e+03
6.700000000000000000e+01,1.878279412940408520e+03
6.800000000000000000e+01,1.900152160300904598e+03
6.900000000000000000e+01,1.882837463952771259e+03
7.000000000000000000e+01,1.888052239693557340e+03
7.100000000000000000e+01,1.876028889944747561e+03
7.200000000000000000e+01,1.887188436679564802e+03
7.300000000000000000e+01,1.880583419293194993e+03
7.400000000000000000e+01,1.891779881812905160e+03
7.500000000000000000e+01,1.887950524214465077e+03
7.600000000000000000e+01,1.878418142299670762e+03
7.700000000000000000e+01,1.884758012565572699e+03
7.800000000000000000e+01,1.878187518624954919e+03
7.900000000000000000e+01,1.883171360318544885e+03
8.000000000000000000e+01,1.892842224059733553e+03
8.100000000000000000e+01,1.887135059309152666e+03
8.200000000000000000e+01,1.887461063935864331e+03
8.300000000000000000e+01,1.888501638721053268e+03
8.400000000000000000e+01,1.880496479775117223e+03
8.500000000000000000e+01,1.884430755429638339e+03
8.600000000000000000e+01,1.885498384778832360e+03
8.700000000000000000e+01,1.889763166875249908e+03
8.800000000000000000e+01,1.894119454064788215e+03
8.900000000000000000e+01,1.880447364748575183e+03
9.000000000000000000e+01,1.889112380315620157e+03
9.100000000000000000e+01,1.877059079645859356e+03
9.200000000000000000e+01,1.883568443458624188e+03
9.300000000000000000e+01,1.877419734338797525e+03
9.400000000000000000e+01,1.885119159641871647e+03
9.500000000000000000e+01,1.892790921335132680e+03
9.600000000000000000e+01,1.889364243046120237e+03
9.700000000000000000e+01,1.880157259353973586e+03
9.800000000000000000e+01,1.890396253779104654e+03
9.900000000000000000e+01,1.890201195835088356e+03
